"inventory_id","product_id","warehouse_location","quantity_available","quantity_reserved","reorder_point","reorder_quantity","last_restocked_at","created_at","updated_at"
"9922e04a-503c-4d80-a6ac-d0da189a497d","f8007788-8e86-4d4b-81f4-cade138e0c53","Warehouse-West","610","15","20","96","2026-01-30 19:48:56","2026-01-08 13:20:12","2026-01-08 13:20:12"
"99428706-2979-4898-8bd9-ead83ae0cc3e","ab8860b3-79c2-4693-93f8-c5f5d0fe4e34","Warehouse-Central","635","35","20","177","2026-01-30 19:52:00","2025-02-20 19:31:20","2025-02-20 19:31:20"
"994c0931-9fc6-4931-bd91-f60d25e45e9d","e942f814-9cc7-42ae-bd70-a75ecfee4563","Warehouse-Central","759","18","30","164","2026-01-30 19:49:24","2025-11-10 12:19:25","2025-11-10 12:19:25"
"995db2ce-bd88-4da3-bb55-c2085a40c6c7","d260a9d5-0ec1-4769-bd53-85ebbb3031fe","Warehouse-East","12","8","24","188","2026-01-30 19:50:08","2026-01-09 06:00:05","2026-01-09 06:00:05"
"9960861a-f484-43ab-8f75-816e91d8aca1","c3de7fdc-a693-4b43-843e-3c7b2dc61251","Warehouse-East","919","24","37","193","2026-01-30 19:51:02","2025-06-17 04:38:07","2025-06-17 04:38:07"
"99616ca1-dee4-40a0-9293-406440056f4d","35924345-8cda-4e9e-a660-3e4205c93edc","Warehouse-West","177","2","41","69","2026-01-30 19:51:03","2025-12-30 18:23:39","2025-12-30 18:23:39"
"9964f196-77bf-4684-88eb-5e10e7bca2ce","40738f10-ce0c-4bae-9a8e-4e8ad35c23eb","Warehouse-Central","734","50","15","155","2026-01-30 19:49:10","2026-01-27 13:50:11","2026-01-27 13:50:11"
"9985db00-e2a3-4cb4-985d-a3aa76ae1854","91ca92ca-f438-4a6d-a9b7-9c9fb97defda","Warehouse-West","340","25","34","165","2026-01-30 19:50:06","2025-06-30 01:58:51","2025-06-30 01:58:51"
"9987b846-e74b-41e6-b84c-96f9a87a83cb","45606469-032d-43af-bcd8-22f399152ec1","Warehouse-West","245","31","46","90","2026-01-30 19:47:58","2025-06-22 18:22:39","2025-06-22 18:22:39"
"999edd8e-3145-4191-be62-ea423da91f75","b275a294-be21-497f-9329-0d34090ba049","Warehouse-West","902","43","33","135","2026-01-30 19:49:28","2025-11-24 15:53:53","2025-11-24 15:53:53"
"99e57350-6fab-46eb-b357-d4c7ba6b2ffe","d7a0d80d-9946-4071-aa43-ce2cbbee05c1","Warehouse-Central","163","28","26","182","2026-01-30 19:52:22","2025-05-23 07:30:49","2025-05-23 07:30:49"
"99f195c6-779d-4569-84e8-a244fd45d509","a34ff5f5-1c32-49cb-a263-37d2a84552eb","Warehouse-West","94","25","35","155","2026-01-30 19:51:21","2025-02-25 16:19:32","2025-02-25 16:19:32"
"99f54920-b25f-4e80-ab57-33222c6abbec","6aa21fd4-a29e-4681-8343-151ac0df345f","Warehouse-Central","470","4","13","152","2026-01-30 19:52:47","2025-04-26 03:18:36","2025-04-26 03:18:36"
"9a1510b8-7571-4680-8a15-eada73e84578","1f75e52b-64c6-4874-9890-02f46c0c4f14","Warehouse-East","251","11","48","80","2026-01-30 19:51:55","2025-12-01 15:07:53","2025-12-01 15:07:53"
"9a23c65c-ab44-488e-aff2-a03b41043260","ab2cd7b2-70c2-40e2-aa44-6e402e95d8e4","Warehouse-Central","455","24","20","165","2026-01-30 19:49:04","2025-02-04 15:42:33","2025-02-04 15:42:33"
"9a2d4687-4e7b-4193-bc44-d57320193cb8","09a616f5-27b8-4629-a219-58eacc07f357","Warehouse-Central","203","47","44","171","2026-01-30 19:50:03","2025-05-02 11:06:30","2025-05-02 11:06:30"
"9a42e94e-244a-405c-814f-1a4b6d65c22a","d094836e-9d9a-4b69-83c0-f4f519c30a29","Warehouse-West","640","35","18","156","2026-01-30 19:53:15","2025-07-11 23:30:52","2025-07-11 23:30:52"
"9a569228-909a-4e7c-a518-929b4f4d73af","03cd7b2e-e208-4499-b40f-6fe8a66e4073","Warehouse-Central","388","43","50","90","2026-01-30 19:50:24","2025-12-19 06:42:31","2025-12-19 06:42:31"
"9a5cef1c-bb4f-4717-a7e0-0d72a23a23f3","53fa7865-dcc3-44ea-a8e3-92ecd85a7faf","Warehouse-East","635","27","29","140","2026-01-30 19:53:12","2025-02-10 21:12:33","2025-02-10 21:12:33"
"9a66d478-99aa-4ab8-bb60-819362861a85","f080c283-2b77-4989-88be-7f4f52977b40","Warehouse-East","806","49","49","145","2026-01-30 19:48:15","2025-09-26 06:44:34","2025-09-26 06:44:34"
"9a6c67e0-b398-4760-9876-e66b16e50f24","c5d1fa7e-b32f-4a24-85cd-1aa5e6ae284c","Warehouse-Central","599","40","22","59","2026-01-30 19:49:30","2025-10-29 22:07:42","2025-10-29 22:07:42"
"9a775ef6-b550-4325-a462-3e96e4d31ee3","abff6270-4402-4658-a6ac-c5c2eab6a30b","Warehouse-East","378","41","50","168","2026-01-30 19:50:41","2025-05-11 12:22:11","2025-05-11 12:22:11"
"9a98c253-9dfe-4e70-80a1-a40e97f7d5a9","73eae6ce-48b4-45ff-befc-b79bf1ec232d","Warehouse-Central","640","8","43","181","2026-01-30 19:49:29","2025-10-03 11:57:40","2025-10-03 11:57:40"
"9aa3d49e-4a2b-4996-a5d7-d4bdad91692e","8528dc43-f54c-4d6b-8249-de6501d977f8","Warehouse-West","116","34","28","111","2026-01-30 19:51:53","2025-05-22 18:44:52","2025-05-22 18:44:52"
"9aab3917-e668-47c3-ab29-4ccdf97b4b58","f98b6ce3-8fb8-4962-b9b8-100c0c8cdbc6","Warehouse-West","964","14","25","59","2026-01-30 19:49:29","2025-05-27 21:00:45","2025-05-27 21:00:45"
"9aac0199-1912-4d29-b1f1-c3c438ce2340","52d2a7e2-47c2-41c5-b333-37f6754b3977","Warehouse-Central","604","15","13","147","2026-01-30 19:51:13","2025-08-24 10:15:06","2025-08-24 10:15:06"
"9ac7c456-38b6-4479-9143-a8ded57ed7ce","8577fc5d-3496-4fbb-89e4-4f0b0c02f345","Warehouse-West","534","24","40","111","2026-01-30 19:52:38","2025-09-30 11:47:14","2025-09-30 11:47:14"
"9acd3b69-906f-4f81-9131-1b5cc741a2a5","a88cb6d6-a153-49e3-b5b2-2ba6135c4305","Warehouse-Central","262","7","29","112","2026-01-30 19:51:23","2025-07-23 23:09:09","2025-07-23 23:09:09"
"9ad1978c-cf11-4b98-9bdb-c1cd45c03c49","f64fc2c2-111c-4553-9e39-0c8cd1821488","Warehouse-West","276","3","28","152","2026-01-30 19:48:01","2025-04-12 01:32:32","2025-04-12 01:32:32"
"9ad85282-db1d-49c5-b6dc-0bcd9125e3f3","ff105a18-54dc-4711-b7de-5e60e3db4ec6","Warehouse-West","797","4","11","90","2026-01-30 19:50:41","2025-12-02 15:45:59","2025-12-02 15:45:59"
"9add42d4-6ad9-4c57-8f7a-7859aff21463","08c9cafb-a327-43fe-b66b-c2dc02364cc9","Warehouse-West","767","44","49","167","2026-01-30 19:51:03","2025-12-24 22:36:23","2025-12-24 22:36:23"
"9adf000b-142e-4530-a9b5-e87da4b91430","b6a3464c-87ca-44f7-bda9-d67a37650e90","Warehouse-West","364","17","23","134","2026-01-30 19:53:14","2026-01-03 14:07:13","2026-01-03 14:07:13"
"9afa711c-4254-40f4-9319-d3702915418c","13bae053-c288-4a91-9ded-aff6b69e1550","Warehouse-Central","642","2","12","69","2026-01-30 19:51:50","2025-11-17 20:51:36","2025-11-17 20:51:36"
"9b1911ae-65e4-447b-961a-5840a5ab757b","4284499e-c171-42c4-bf1b-1e9b8785d770","Warehouse-West","307","44","41","184","2026-01-30 19:51:54","2025-03-03 11:44:08","2025-03-03 11:44:08"
"9b210689-d3d3-4c9e-8335-daedf8758465","d083044a-00cb-403a-8fc8-dd9bea5278ba","Warehouse-Central","817","0","18","53","2026-01-30 19:48:39","2025-06-22 22:51:07","2025-06-22 22:51:07"
"9b240224-d4e7-4788-bf50-060583b676bf","8050b6e9-fb81-40bf-b2f6-b5bd3cfcb347","Warehouse-Central","661","18","26","108","2026-01-30 19:52:45","2025-05-26 07:34:23","2025-05-26 07:34:23"
"9b4d3596-a601-424f-8e5e-f1edbc622f2a","84ba887d-4054-4444-b246-8f4d42aaaf59","Warehouse-Central","636","22","50","81","2026-01-30 19:52:09","2025-11-16 04:12:01","2025-11-16 04:12:01"
"9b4eb9ea-3de7-4b48-b9bb-2550c8678e35","2fa43d78-e2aa-40d0-a09c-7aefff55822b","Warehouse-Central","480","16","50","50","2026-01-30 19:50:35","2025-07-11 19:42:12","2025-07-11 19:42:12"
"9b5240fe-2e02-4fb7-9851-4d872781f444","0e68b212-d7d4-472e-8ec7-2b78440ecbbf","Warehouse-West","360","33","10","157","2026-01-30 19:50:07","2025-09-25 07:59:24","2025-09-25 07:59:24"
"9b764a36-7bc6-4493-a672-77937dfcfcdf","492f30ff-ba1e-479b-b023-cf91bef1bdfa","Warehouse-West","887","35","24","142","2026-01-30 19:50:50","2025-08-31 16:43:22","2025-08-31 16:43:22"
"9b831801-c236-4e8e-9cc0-98f1155be596","1810c9f1-6b28-4f53-b817-0644efd3355c","Warehouse-East","668","37","18","73","2026-01-30 19:50:54","2025-07-06 13:10:38","2025-07-06 13:10:38"
"9b8b5cae-1f6f-4a66-9b67-702ddfdd11b5","4eda8e29-50a2-4128-8407-bd2c27153986","Warehouse-East","114","32","32","137","2026-01-30 19:50:46","2025-04-16 15:42:15","2025-04-16 15:42:15"
"9b8dfa28-173e-4ba9-ad11-844ba1264f94","fd9fed8b-a958-4dc5-bbbf-7145b25b55da","Warehouse-West","939","34","40","74","2026-01-30 19:50:58","2025-03-25 04:58:23","2025-03-25 04:58:23"
"9b940022-df2c-41a3-8c3a-a0fe50e03df6","a5e472c4-6300-4158-9bce-d9b88bb18fed","Warehouse-East","766","43","19","196","2026-01-30 19:51:43","2025-08-31 17:50:22","2025-08-31 17:50:22"
"9b9ed4c4-a946-4083-b790-63a81a4cdcd9","c58882c4-d62c-4431-b413-3b7a44105db8","Warehouse-East","407","47","26","94","2026-01-30 19:52:41","2025-05-17 11:56:33","2025-05-17 11:56:33"
"9bb58314-9db5-4f51-b689-32725eb95c0b","163627e8-d7a3-4ed4-8190-3e02f823542b","Warehouse-East","262","28","43","84","2026-01-30 19:52:54","2025-03-16 12:38:14","2025-03-16 12:38:14"
"9bbea617-1eca-4258-b2eb-f337f4ee8eea","3510cccf-2d5a-4d5b-8c65-143fb791ec83","Warehouse-West","668","28","35","143","2026-01-30 19:47:54","2025-12-07 15:03:34","2025-12-07 15:03:34"
"9bc447ee-4b6f-4b5f-b3dd-e7c38228d0e7","be4ebdb1-74c8-4d93-8829-df7ccb4fc9c8","Warehouse-West","416","29","35","73","2026-01-30 19:52:56","2025-04-18 08:18:48","2025-04-18 08:18:48"
"9bc828a2-100f-435e-a01f-258701dea15e","cbc3cc9a-3bed-49cd-bd28-414d385a2682","Warehouse-West","840","50","49","85","2026-01-30 19:51:10","2025-12-23 17:39:55","2025-12-23 17:39:55"
"9bc9ac50-3b7f-45af-8ee3-dc1de02c4c17","2c33c664-8705-4bb7-9381-48c16ec8ff48","Warehouse-West","896","49","38","156","2026-01-30 19:51:51","2025-08-01 16:18:05","2025-08-01 16:18:05"
"9bcc872d-4cd9-4110-8655-ac909a87f6ea","1b276f2e-343e-4ebf-9951-4c8c6ef5cc61","Warehouse-East","958","25","17","177","2026-01-30 19:53:28","2025-07-18 05:13:54","2025-07-18 05:13:54"
"9bcd27ea-3e4b-4363-8053-4998f2190dcf","8ead15d0-b887-4a74-be5f-a527034ac133","Warehouse-Central","211","3","10","159","2026-01-30 19:52:14","2025-10-19 18:51:04","2025-10-19 18:51:04"
"9bd8f56b-e5c2-4091-8c61-b86fec06c092","26c5ba8a-0f50-44c9-83cd-1c2e25b62317","Warehouse-Central","215","4","14","101","2026-01-30 19:48:05","2025-10-18 07:38:25","2025-10-18 07:38:25"
"9bdbed08-28ee-4302-a46c-47da349c563f","f7284fca-723c-44b3-b250-d843dd9a7e56","Warehouse-Central","137","36","28","182","2026-01-30 19:50:44","2025-07-04 22:10:57","2025-07-04 22:10:57"
"9bee850b-3b87-4894-bb56-331226fc1e85","515c52c4-882a-4562-b445-fd8c7f13e0f3","Warehouse-East","822","42","41","134","2026-01-30 19:49:34","2025-09-04 06:16:46","2025-09-04 06:16:46"
"9c040a80-2245-4753-8943-bdf55f72011d","218c9181-31ec-4c15-a285-1313c8fab956","Warehouse-Central","937","6","25","57","2026-01-30 19:51:07","2025-04-04 06:05:11","2025-04-04 06:05:11"
"9c0baa09-0ac4-4a48-95d7-276ce130e484","f2c9869b-4516-424c-b0ea-146fdad280bc","Warehouse-West","95","32","13","96","2026-01-30 19:51:55","2025-03-23 20:30:46","2025-03-23 20:30:46"
"9c0bd443-d322-42e4-a46c-75cbf1f7e1f2","94298f79-292e-45f9-a341-98e0fe84c9dd","Warehouse-Central","510","47","11","162","2026-01-30 19:48:26","2025-03-17 15:58:25","2025-03-17 15:58:25"
"9c1166ca-5f59-4804-93cc-4270da9c8362","0dccea49-b32a-4d59-8fbd-951416909908","Warehouse-Central","325","33","27","84","2026-01-30 19:53:15","2025-09-13 21:46:06","2025-09-13 21:46:06"
"9c18188e-d5b4-4de7-ad1c-4c2a3df29e28","76a7ae75-91f1-41ba-bc26-ebdc1704d9b7","Warehouse-Central","399","30","35","120","2026-01-30 19:53:17","2025-03-03 16:23:55","2025-03-03 16:23:55"
"9c2ddd5a-6567-4fe9-891c-f13a980f6a1b","34a66b67-0d09-4e8c-990f-d64e27cae1f4","Warehouse-West","981","42","38","144","2026-01-30 19:51:16","2025-03-08 11:51:03","2025-03-08 11:51:03"
"9c3a27cd-539c-4f4f-b365-5b6fc9cc6272","a93f0c2f-e229-47b4-a24e-d0d7e07e4d59","Warehouse-East","164","40","33","66","2026-01-30 19:48:04","2025-02-20 06:47:14","2025-02-20 06:47:14"
"9c3aa5ce-bd61-4ec9-bb2a-830ec69b4cf2","bbbb098c-8aac-4b6c-8b3c-a9f4584ad772","Warehouse-East","335","28","33","181","2026-01-30 19:49:53","2025-03-28 07:50:39","2025-03-28 07:50:39"
"9c40d746-b0a3-4ec4-8b33-64d65965d71d","ff09bd48-9d03-464c-b78b-96c1a15df99d","Warehouse-Central","674","32","38","60","2026-01-30 19:48:49","2025-05-28 20:59:57","2025-05-28 20:59:57"
"9c648ee6-652c-4976-bdbb-fa114a613851","17534391-cac6-4ca7-93f9-d14281a88a98","Warehouse-West","248","18","43","126","2026-01-30 19:52:47","2025-07-13 12:18:57","2025-07-13 12:18:57"
"9c6a66cd-fb81-43c9-bbac-bbe03d212360","7582431a-f5d4-4260-b69a-9fe02f1c6efb","Warehouse-East","134","48","28","133","2026-01-30 19:51:33","2025-10-10 13:58:48","2025-10-10 13:58:48"
"9c7cd242-80b5-4c1f-b53e-02392e4b1811","ba4ee33b-6496-4c4c-9432-d264d4145e48","Warehouse-East","933","17","50","152","2026-01-30 19:51:29","2026-01-07 11:26:53","2026-01-07 11:26:53"
"9c96669b-a412-4a35-a34a-3fa531a74a1b","f969ed87-2d3d-4787-a290-0c94457318f6","Warehouse-East","491","38","17","83","2026-01-30 19:51:40","2025-04-20 07:19:40","2025-04-20 07:19:40"
"9caceb21-f7bd-4b37-8c3f-51b978d121eb","bae28c45-f92f-4c9c-80fa-10da25c5e1c4","Warehouse-West","65","0","49","200","2026-01-30 19:48:13","2025-02-09 20:16:35","2025-02-09 20:16:35"
"9caf9416-4d67-4f11-87b3-03acdbe31386","67ee8e31-d1bb-4234-a8dd-caf950016fba","Warehouse-West","870","11","12","152","2026-01-30 19:52:03","2025-04-16 16:28:43","2025-04-16 16:28:43"
"9cb8ba46-83df-447d-b416-71659086b1e7","940c3ee5-c0ce-4d27-8adb-d2c56f32bdcc","Warehouse-West","834","22","23","136","2026-01-30 19:49:54","2025-12-22 20:48:44","2025-12-22 20:48:44"
"9cb9aa92-36f6-450a-83b2-48bfe7891233","2515c955-aba1-4904-86f9-9011455ed2e7","Warehouse-West","288","18","13","106","2026-01-30 19:53:30","2025-05-30 12:47:20","2025-05-30 12:47:20"
"9cf00749-5e0d-42eb-8140-975667ff332a","4b315558-6d9c-410d-949d-55a509598248","Warehouse-Central","392","22","43","173","2026-01-30 19:49:31","2025-05-09 11:12:12","2025-05-09 11:12:12"
"9cf14824-a8bd-4c94-8b64-7d5917ee0f81","17a93d5e-8e7d-4449-a213-fb3e409a51b4","Warehouse-West","904","45","41","71","2026-01-30 19:49:02","2025-06-30 13:39:02","2025-06-30 13:39:02"
"9cf44951-4e2e-4f31-a9bf-7e9c8cea74d1","04adf931-0347-47df-acb0-8a1df0d29589","Warehouse-East","647","46","21","95","2026-01-30 19:53:30","2025-03-10 10:46:32","2025-03-10 10:46:32"
"9cf9e502-aa6e-46af-a1d5-888260586ebe","016acb37-616a-4b42-b06f-08117b866ca6","Warehouse-West","513","27","32","85","2026-01-30 19:52:04","2025-09-11 11:23:47","2025-09-11 11:23:47"
"9d0881f5-b28f-4a81-9603-6bbd590d7f6d","9f161c09-a0a9-4b31-b531-0dc29604241e","Warehouse-East","938","32","19","151","2026-01-30 19:49:56","2025-02-04 01:41:25","2025-02-04 01:41:25"
"9d095b6b-e503-4eb9-a35c-947318640495","f8edb9af-cb2d-4033-a03e-3f39a0c5d3b0","Warehouse-East","896","6","47","105","2026-01-30 19:53:10","2025-10-18 02:39:28","2025-10-18 02:39:28"
"9d1a7796-c052-4f5e-9f11-59df2cf4eb1d","bc3a795d-2bf0-4ce8-a36b-fe73e8842bb4","Warehouse-West","427","4","43","76","2026-01-30 19:50:07","2025-11-21 07:28:44","2025-11-21 07:28:44"
"9d2f74c9-2344-4edc-a3ed-fc90165e9268","acf06a25-d8d5-4349-a2a1-33c7b084d2fc","Warehouse-West","653","47","16","197","2026-01-30 19:50:38","2025-12-29 23:17:23","2025-12-29 23:17:23"
"9d302748-898a-4709-a201-4398e5f837be","fab51b58-f354-4540-9898-45ba145caac6","Warehouse-West","616","9","17","162","2026-01-30 19:50:56","2025-12-13 14:38:03","2025-12-13 14:38:03"
"9d34a55f-e46f-4626-922a-f2f84c77726f","fd5c8042-8ee3-407e-b791-dd51cadf2f41","Warehouse-East","96","47","31","60","2026-01-30 19:47:49","2025-06-22 02:22:13","2025-06-22 02:22:13"
"9d45cddd-19e5-47ac-8e53-2c274c93c560","dfcbe72e-ab86-458e-8e4b-190cbbc78815","Warehouse-Central","635","5","11","186","2026-01-30 19:53:27","2025-05-17 18:55:07","2025-05-17 18:55:07"
"9d57ed68-086b-4cb2-b116-94ab98465fbf","d26b4df5-e154-4ec2-9b73-b1f46f26fa47","Warehouse-West","74","27","29","163","2026-01-30 19:49:39","2025-10-07 15:52:45","2025-10-07 15:52:45"
"9d5a8faa-7c67-4132-970b-fcc72c29b9de","20dbf19b-e626-45e4-92a7-5e316f7b01e9","Warehouse-West","941","28","36","97","2026-01-30 19:50:15","2025-11-07 21:08:33","2025-11-07 21:08:33"
"9d5dd829-5b1a-46ec-b1e2-9fc440fa0596","9eb600e7-b49e-488e-bd5d-92aecb1960b0","Warehouse-East","315","4","47","198","2026-01-30 19:53:08","2025-09-06 22:34:40","2025-09-06 22:34:40"
"9d64eedc-9a93-4a17-b649-d2d506ca2208","9937761e-c87e-4e2a-8467-ecd37a4fc893","Warehouse-West","837","1","33","163","2026-01-30 19:52:10","2025-07-20 12:05:50","2025-07-20 12:05:50"
"9d70044c-2c0a-409a-b907-e9fbbbf2f0c1","098119de-6a58-45b4-8641-a09b6ec31052","Warehouse-West","849","8","22","146","2026-01-30 19:50:10","2025-06-14 08:55:02","2025-06-14 08:55:02"
"9d88891f-5ca4-424c-a2aa-fa972ed0a1f5","18cc79c1-1117-4fe6-8fb9-86aea0bcde64","Warehouse-East","867","6","19","60","2026-01-30 19:53:38","2025-12-27 21:30:34","2025-12-27 21:30:34"
"9d99752d-5161-4cf2-aae4-eda591e254a9","e63bd999-ea4f-4cd1-a4dc-0045f0cb6798","Warehouse-Central","714","21","12","134","2026-01-30 19:52:59","2025-07-09 18:54:01","2025-07-09 18:54:01"
"9da94f08-6d0f-46ac-8011-ad26d0c2814d","74d4e47b-23c2-4b07-993d-e4ed43f26783","Warehouse-West","736","8","48","183","2026-01-30 19:52:21","2025-03-06 20:24:02","2025-03-06 20:24:02"
"9db4c7a9-faa2-47ca-a756-a922dadcd3f6","b26414ae-e3ae-4301-9a1b-d2b0494f8492","Warehouse-West","777","25","44","50","2026-01-30 19:51:16","2025-10-25 19:31:07","2025-10-25 19:31:07"
"9db8ad1b-315b-4b3d-a017-80bb73e061be","4e081875-3a4f-47f9-bf54-54354c58e3dc","Warehouse-East","224","17","36","130","2026-01-30 19:50:01","2025-04-23 05:08:00","2025-04-23 05:08:00"
"9dc2e553-b18f-46dc-97e7-563c139e16a1","13260aa4-8a55-44b5-861b-a4908db27a7c","Warehouse-East","314","50","50","150","2026-01-30 19:53:25","2025-05-11 11:57:18","2025-05-11 11:57:18"
"9ddde8f0-d901-4b9d-915f-a751898c9c32","18af1c83-221d-4b90-854e-b814e3004248","Warehouse-East","976","5","23","122","2026-01-30 19:47:56","2025-04-20 09:33:11","2025-04-20 09:33:11"
"9dde5167-5f00-4591-adf1-6d2e10bed09a","f2d34bdf-9a00-4ae8-80d3-2116dec8c8a3","Warehouse-Central","105","33","15","144","2026-01-30 19:50:12","2025-06-10 23:30:08","2025-06-10 23:30:08"
"9de0afe3-a73e-4983-b2da-12bb946a8afc","a0034d62-8718-4a24-8722-36dfa8131d3a","Warehouse-Central","931","0","23","149","2026-01-30 19:51:40","2025-09-24 00:17:08","2025-09-24 00:17:08"
"9dea7032-8943-4d5d-9c6b-53877e718688","a3090f79-e2a2-4fe0-8d02-f415e748e7be","Warehouse-Central","906","9","35","182","2026-01-30 19:52:30","2025-08-13 16:00:09","2025-08-13 16:00:09"
"9e039a77-9d62-4731-a06d-e16b0905ee03","a5f3448b-8a1b-4762-aa91-56e029dee46c","Warehouse-East","74","8","37","119","2026-01-30 19:53:28","2025-04-02 00:05:13","2025-04-02 00:05:13"
"9e1d3a67-07a9-43bb-b471-19d3c9701ce7","ac6a4009-edd4-48ad-85f3-529e7a9cce28","Warehouse-Central","239","18","34","200","2026-01-30 19:49:14","2025-08-24 06:09:40","2025-08-24 06:09:40"
"9e1dfbfb-79aa-4451-bc92-5bea49c76464","775e7574-355f-4b6d-928b-a6ae2232790b","Warehouse-West","663","14","21","170","2026-01-30 19:52:33","2026-01-01 01:20:48","2026-01-01 01:20:48"
"9e1f8310-0883-4664-b862-755cf6e468be","3e4d82d1-c667-40c0-8f5a-3c137db1642c","Warehouse-Central","427","26","47","128","2026-01-30 19:49:44","2025-06-10 12:15:30","2025-06-10 12:15:30"
"9e28d91b-aa57-4744-95fb-08c0b3e984ee","de081549-19de-42c4-949d-15b27299fe35","Warehouse-West","255","48","17","166","2026-01-30 19:50:43","2025-04-09 13:45:17","2025-04-09 13:45:17"
"9e3389b5-245a-40d4-9d17-cc83b1c53793","4cbcdd60-497a-4149-a894-c14f1ff80806","Warehouse-East","322","25","13","90","2026-01-30 19:51:54","2025-03-17 15:09:35","2025-03-17 15:09:35"
"9e3aa88b-221b-4a74-984f-ba8cfc8ea220","012bf7a2-0260-43ee-aa42-a07c8fb33b6f","Warehouse-Central","78","16","17","138","2026-01-30 19:51:13","2025-06-12 15:42:45","2025-06-12 15:42:45"
"9e4a067d-4517-46cc-b2c8-529a1bf59d63","4cc1e081-d520-49fe-9801-062ec24589b8","Warehouse-Central","431","1","41","125","2026-01-30 19:50:52","2025-11-23 09:31:06","2025-11-23 09:31:06"
"9e4dac0c-7d8d-4f3a-885e-9c6418114555","c9dc7fc0-6f1e-42ed-ad49-0413b42ce53a","Warehouse-East","618","6","20","82","2026-01-30 19:49:09","2025-11-17 08:20:50","2025-11-17 08:20:50"
"9e59a3f9-a309-4928-9106-f2f0c0eade42","279c2785-4307-49f5-93c3-be7ded362c76","Warehouse-Central","609","12","27","171","2026-01-30 19:51:45","2025-05-22 22:51:12","2025-05-22 22:51:12"
"9e5cf374-dee3-4fcc-a56d-9eb9f1ecbcb4","7afad13c-ceee-473f-8f51-1a422b737941","Warehouse-East","112","41","34","191","2026-01-30 19:51:12","2025-10-24 16:33:25","2025-10-24 16:33:25"
"9e5f2638-abf2-4993-97be-35c0f3f79abd","8c7e7c36-3272-40bf-8a6a-bda7acb35752","Warehouse-West","940","9","36","198","2026-01-30 19:51:00","2025-02-15 19:12:03","2025-02-15 19:12:03"
"9e6a03ed-e941-4b19-97b3-a32817b9effa","42197716-847f-4f2e-8869-f9c02ee1a755","Warehouse-West","763","31","24","159","2026-01-30 19:50:38","2025-06-26 23:24:07","2025-06-26 23:24:07"
"9e9ac604-f784-4e5c-9874-d9933baee795","2c06c7be-96ab-4c81-b2fb-27afff873a45","Warehouse-East","534","31","41","194","2026-01-30 19:49:31","2025-12-11 19:45:40","2025-12-11 19:45:40"
"9e9ff5d1-1d35-427a-b2b0-40b5cde0cee6","5f78d251-65d0-460c-afbc-6c748a83dc71","Warehouse-Central","652","5","45","98","2026-01-30 19:48:24","2025-02-14 13:31:47","2025-02-14 13:31:47"
"9eb2c5cb-579a-43a4-8212-2c619af5ee94","b5901982-8d9c-44b5-ad28-86954e2b38f0","Warehouse-East","400","17","45","134","2026-01-30 19:53:18","2025-07-24 10:25:07","2025-07-24 10:25:07"
"9ebfe1e1-9213-4139-9e79-a5b641110e61","fb1a1761-1837-4822-9ae7-175f2369eec0","Warehouse-Central","515","24","41","63","2026-01-30 19:50:53","2025-11-15 19:39:50","2025-11-15 19:39:50"
"9ece0466-98aa-4d5b-97ec-5dde5687ae57","65dc0a8d-31ed-4145-b682-cfb1a712c6c7","Warehouse-Central","934","8","21","83","2026-01-30 19:48:22","2025-07-31 16:58:49","2025-07-31 16:58:49"
"9ede5308-0dbc-4e9d-bab7-ce3d62c60103","29b62e42-930a-4292-8762-01963ec6ecaa","Warehouse-West","165","0","40","116","2026-01-30 19:53:28","2026-01-10 03:50:24","2026-01-10 03:50:24"
"9ee30128-aa64-42fb-8944-464136a2906e","8e527692-e745-46ca-bffd-5bdbf7d05e5e","Warehouse-Central","760","45","45","148","2026-01-30 19:50:51","2025-08-14 20:22:40","2025-08-14 20:22:40"
"9ee5c77b-8a75-4d2e-8ce2-5ace58bb3c08","f3954df7-c058-4b5e-b9ed-8fdb903f59ed","Warehouse-East","184","28","46","183","2026-01-30 19:53:28","2025-07-27 16:51:43","2025-07-27 16:51:43"
"9f05c95f-0e9f-4675-8193-3350518acec5","600a9dd5-c39a-4da3-8e21-2ab7ab7aa706","Warehouse-East","304","36","12","79","2026-01-30 19:53:37","2025-06-17 21:54:45","2025-06-17 21:54:45"
"9f25258b-db75-46d5-b5a6-25f1e9319928","a75b915a-38ac-48f7-8572-cc7ef9c1a04e","Warehouse-West","765","17","33","94","2026-01-30 19:50:31","2026-01-16 13:46:39","2026-01-16 13:46:39"
"9f26feda-6148-4d50-a2b9-05c2aa0e626a","17bd5929-3c6d-45cb-9b7f-d317e8ccd6ab","Warehouse-Central","878","19","41","173","2026-01-30 19:50:21","2025-07-04 00:30:15","2025-07-04 00:30:15"
"9f286e13-cc95-4f72-af2b-12b0a3ae7167","f113d993-8dc8-43c3-9b95-19bb9a5e5350","Warehouse-West","212","18","17","167","2026-01-30 19:48:15","2025-07-22 17:18:49","2025-07-22 17:18:49"
"9f2e2b25-cc49-4145-bc2d-ff0fd36ed0dc","5be49ce3-f811-4eca-b12e-83cfcdda503b","Warehouse-West","429","11","27","106","2026-01-30 19:52:45","2025-05-18 15:40:10","2025-05-18 15:40:10"
